AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RF,36,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RH,124,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RT,135,2,2,0,1.5,0,2,0,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,RW,212,2,2,0,0.9,0,2,0,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,SD,92,6,3,0,3.3,0,6,0,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,SE,287,9,6,0,2.1,0,8,1,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,SS,262,6,6,0,2.3,0,5,1,0,0,0
2024-25,S,30,73650,6085344,Orange,Irvine Unified,Woodbury Elementary,No,TA,1196,15,12,0,1.0,0,14,1,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,GF,215,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,GM,189,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RA,11,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RH,344,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,RW,31,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,SD,82,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,SE,79,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,SH,12,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,SS,336,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028930,Orange,La Habra City Elementary,Arbolita Elementary,No,TA,404,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,GF,181,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,GM,226,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RH,340,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RT,15,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,RW,34,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,SD,103,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,SE,61,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,SS,325,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028948,Orange,La Habra City Elementary,El Cerrito Elementary,No,TA,407,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,GF,252,6,6,0,2.4,0,3,0,3,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,GM,261,47,35,0,13.4,1,39,0,3,0,4
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RA,16,2,2,0,12.5,0,2,0,0,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RH,434,44,35,0,8.1,1,33,0,6,0,4
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,RW,38,5,3,0,7.9,0,5,0,0,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,SD,106,10,9,0,8.5,0,9,0,1,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,SE,52,5,4,0,7.7,0,4,0,1,0,0
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,SS,430,42,34,0,7.9,1,32,0,5,0,4
2024-25,S,30,66563,6028955,Orange,La Habra City Elementary,Imperial Middle,No,TA,513,53,41,0,8.0,1,42,0,6,0,4
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,GF,315,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,GM,276,1,1,0,0.4,0,0,0,0,0,1
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RH,534,1,1,0,0.2,0,0,0,0,0,1
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RT,13,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,RW,29,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,SD,43,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,SE,152,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,SS,420,1,1,0,0.2,0,0,0,0,0,1
2024-25,S,30,66563,6028963,Orange,La Habra City Elementary,Ladera Palma Elementary,No,TA,591,1,1,0,0.2,0,0,0,0,0,1
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,GF,169,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,GM,200,2,1,0,0.5,0,2,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RH,333,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,RW,12,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,SD,100,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,SE,105,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,SS,324,2,1,0,0.3,0,2,0,0,0,0
2024-25,S,30,66563,6028971,Orange,La Habra City Elementary,Las Lomas Elementary,No,TA,369,2,1,0,0.3,0,2,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,GF,295,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,GM,302,1,1,0,0.3,0,1,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RA,40,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RH,460,1,1,0,0.2,0,1,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RT,13,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,RW,60,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,SD,107,1,1,0,0.9,0,1,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,SE,101,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,SS,469,1,1,0,0.2,0,1,0,0,0,0
2024-25,S,30,66563,6028989,Orange,La Habra City Elementary,Las Positas Elementary,No,TA,597,1,1,0,0.2,0,1,0,0,0,0
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,GF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,GM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,SD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,SS,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,1,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",No,TA,8,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,GF,234,2,1,0,0.4,0,1,0,1,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,GM,258,10,5,0,1.9,0,5,1,2,0,2
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RH,423,11,5,0,1.2,0,5,1,3,0,2
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RT,13,1,1,0,7.7,0,1,0,0,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,RW,33,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,SD,113,9,3,0,2.7,0,3,1,3,0,2
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,SE,80,2,2,0,2.5,0,2,0,0,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,SH,13,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,SS,380,12,6,0,1.6,0,6,1,3,0,2
2024-25,S,30,66563,6028997,Orange,La Habra City Elementary,Sierra Vista Elementary,No,TA,493,12,6,0,1.2,0,6,1,3,0,2
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,GF,234,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,GM,245,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RH,425,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,RW,24,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,SD,146,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,SE,134,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,SF,15,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,SS,439,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029029,Orange,La Habra City Elementary,Walnut Elementary,No,TA,479,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,GF,279,15,11,0,3.9,4,2,0,9,0,0
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,GM,326,71,50,0,15.3,25,35,2,7,0,2
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RA,13,1,1,0,7.7,0,1,0,0,0,0
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RH,537,79,57,0,10.6,24,35,2,16,0,2
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RT,11,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,RW,28,2,1,0,3.6,2,0,0,0,0,0
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,SD,90,21,14,0,15.6,9,10,0,1,0,1
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,SE,70,17,11,0,15.7,2,7,1,6,0,1
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,SS,518,80,57,0,11.0,27,33,2,16,0,2
2024-25,S,30,66563,6029037,Orange,La Habra City Elementary,Washington Middle,No,TA,605,86,61,0,10.1,29,37,2,16,0,2
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,GF,194,1,1,0,0.5,0,0,0,0,0,1
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,GM,241,7,4,0,1.7,0,7,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RA,26,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RH,59,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RT,42,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,RW,299,8,5,0,1.7,0,7,0,0,0,1
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,SD,63,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,SE,19,5,3,0,15.8,0,5,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,SH,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,SS,112,3,2,0,1.8,0,3,0,0,0,0
2024-25,S,30,66555,6028906,Orange,Laguna Beach Unified,El Morro Elementary,No,TA,435,8,5,0,1.1,0,7,0,0,0,1
2024-25,S,30,66555,3033206,Orange,Laguna Beach Unified,Laguna Beach High,No,GF,390,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66555,3033206,Orange,Laguna Beach Unified,Laguna Beach High,No,GM,443,29,16,0,3.6,1,15,1,11,0,1
2024-25,S,30,66555,3033206,Orange,Laguna Beach Unified,Laguna Beach High,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66555,3033206,Orange,Laguna Beach Unified,Laguna Beach High,No,RA,47,1,1,0,2.1,0,0,0,0,0,1
