cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30665483032943,Orange,Huntington Beach Union High,Huntington Beach High,94,21,21,0.223404255319149,4,30,66548,3032943,,
30665483032943,Orange,Huntington Beach Union High,Huntington Beach High,75,16,25,0.213333333333333,4,30,66548,3032943,0,0
30665483034410,Orange,Huntington Beach Union High,Marina High,94,19,19,0.202127659574468,4,30,66548,3034410,,
30665483034410,Orange,Huntington Beach Union High,Marina High,118,11,20,0.0932203389830508,4,30,66548,3034410,,
30665483034410,Orange,Huntington Beach Union High,Marina High,126,21,21,0.166666666666667,4,30,66548,3034410,,
30665483034410,Orange,Huntington Beach Union High,Marina High,119,26,25,0.218487394957983,4,30,66548,3034410,0,0
30665483038445,Orange,Huntington Beach Union High,Westminster High,636,69,19,0.108490566037736,4,30,66548,3038445,,
30665483038445,Orange,Huntington Beach Union High,Westminster High,666,38,20,0.0570570570570571,4,30,66548,3038445,,
30665483038445,Orange,Huntington Beach Union High,Westminster High,698,36,21,0.0515759312320917,4,30,66548,3038445,,
30665483038445,Orange,Huntington Beach Union High,Westminster High,649,85,25,0.130970724191063,4,30,66548,3038445,0,0
30665483038551,Orange,Huntington Beach Union High,Valley Vista High (Continuation),60,33,19,0.55,4,30,66548,3038551,,
30665483038551,Orange,Huntington Beach Union High,Valley Vista High (Continuation),67,0,20,0,4,30,66548,3038551,,
30665483038551,Orange,Huntington Beach Union High,Valley Vista High (Continuation),50,0,21,0,4,30,66548,3038551,,
30665483038551,Orange,Huntington Beach Union High,Valley Vista High,83,6,25,0.072289156626506,4,30,66548,3038551,0,1
30665550000001,Orange,Laguna Beach Unified,"Nonpublic, Nonsectarian Schools",1,0,19,0,4,30,66555,0000001,,
30665550000001,Orange,Laguna Beach Unified,"Nonpublic, Nonsectarian Schools",1,0,20,0,4,30,66555,0000001,,
30665550000001,Orange,Laguna Beach Unified,"Nonpublic, Nonsectarian Schools",1,0,21,0,4,30,66555,0000001,,
30665553033206,Orange,Laguna Beach Unified,Laguna Beach High,21,4,19,0.19047619047619,4,30,66555,3033206,,
30665553033206,Orange,Laguna Beach Unified,Laguna Beach High,16,7,20,0.4375,4,30,66555,3033206,,
30665553033206,Orange,Laguna Beach Unified,Laguna Beach High,15,4,21,0.266666666666667,4,30,66555,3033206,,
30665553033206,Orange,Laguna Beach Unified,Laguna Beach High,17,6,25,0.352941176470588,4,30,66555,3033206,0,0
30665556028906,Orange,Laguna Beach Unified,El Morro Elementary,34,4,19,0.117647058823529,4,30,66555,6028906,,
30665556028906,Orange,Laguna Beach Unified,El Morro Elementary,31,6,20,0.193548387096774,4,30,66555,6028906,,
30665556028906,Orange,Laguna Beach Unified,El Morro Elementary,28,3,21,0.107142857142857,4,30,66555,6028906,,
30665556028906,Orange,Laguna Beach Unified,El Morro Elementary,19,2,25,0.105263157894737,4,30,66555,6028906,0,0
30665556028914,Orange,Laguna Beach Unified,Thurston Middle,22,6,19,0.272727272727273,4,30,66555,6028914,,
30665556028914,Orange,Laguna Beach Unified,Thurston Middle,16,3,20,0.1875,4,30,66555,6028914,,
30665556028914,Orange,Laguna Beach Unified,Thurston Middle,12,2,21,0.166666666666667,4,30,66555,6028914,,
30665556028914,Orange,Laguna Beach Unified,Thurston Middle,9,3,25,0.333333333333333,4,30,66555,6028914,0,0
30665556028922,Orange,Laguna Beach Unified,Top of the World Elementary,14,2,19,0.142857142857143,4,30,66555,6028922,,
30665556028922,Orange,Laguna Beach Unified,Top of the World Elementary,13,5,20,0.384615384615385,4,30,66555,6028922,,
30665556028922,Orange,Laguna Beach Unified,Top of the World Elementary,8,0,21,0,4,30,66555,6028922,,
30665556028922,Orange,Laguna Beach Unified,Top of the World Elementary,18,5,25,0.277777777777778,4,30,66555,6028922,0,0
30665630000001,Orange,La Habra City Elementary,"Nonpublic, Nonsectarian Schools",1,0,19,0,4,30,66563,0000001,,
30665636028930,Orange,La Habra City Elementary,Arbolita Elementary,173,1,19,0.00578034682080925,4,30,66563,6028930,,
30665636028930,Orange,La Habra City Elementary,Arbolita Elementary,160,21,20,0.13125,4,30,66563,6028930,,
30665636028930,Orange,La Habra City Elementary,Arbolita Elementary,130,20,21,0.153846153846154,4,30,66563,6028930,,
30665636028930,Orange,La Habra City Elementary,Arbolita Elementary,74,25,25,0.337837837837838,4,30,66563,6028930,0,0
30665636028948,Orange,La Habra City Elementary,El Cerrito Elementary,130,4,19,0.0307692307692308,4,30,66563,6028948,,
30665636028948,Orange,La Habra City Elementary,El Cerrito Elementary,115,13,20,0.11304347826087,4,30,66563,6028948,,
30665636028948,Orange,La Habra City Elementary,El Cerrito Elementary,87,23,21,0.264367816091954,4,30,66563,6028948,,
30665636028948,Orange,La Habra City Elementary,El Cerrito Elementary,60,15,25,0.25,4,30,66563,6028948,0,0
30665636028955,Orange,La Habra City Elementary,Imperial Middle,109,1,19,0.0091743119266055,4,30,66563,6028955,,
30665636028955,Orange,La Habra City Elementary,Imperial Middle,100,10,20,0.1,4,30,66563,6028955,,
30665636028955,Orange,La Habra City Elementary,Imperial Middle,85,41,21,0.482352941176471,4,30,66563,6028955,,
30665636028955,Orange,La Habra City Elementary,Imperial Middle,50,21,25,0.42,4,30,66563,6028955,0,0
30665636028963,Orange,La Habra City Elementary,Ladera Palma Elementary,131,0,19,0,4,30,66563,6028963,,
30665636028963,Orange,La Habra City Elementary,Ladera Palma Elementary,170,12,20,0.0705882352941176,4,30,66563,6028963,,
30665636028963,Orange,La Habra City Elementary,Ladera Palma Elementary,167,23,21,0.137724550898204,4,30,66563,6028963,,
30665636028963,Orange,La Habra City Elementary,Ladera Palma Elementary,150,19,25,0.126666666666667,4,30,66563,6028963,0,0
30665636028971,Orange,La Habra City Elementary,Las Lomas Elementary,207,0,19,0,4,30,66563,6028971,,
30665636028971,Orange,La Habra City Elementary,Las Lomas Elementary,187,35,20,0.18716577540107,4,30,66563,6028971,,
30665636028971,Orange,La Habra City Elementary,Las Lomas Elementary,162,18,21,0.111111111111111,4,30,66563,6028971,,
30665636028971,Orange,La Habra City Elementary,Las Lomas Elementary,102,17,25,0.166666666666667,4,30,66563,6028971,0,0
30665636028989,Orange,La Habra City Elementary,Las Positas Elementary,141,17,19,0.120567375886525,4,30,66563,6028989,,
30665636028989,Orange,La Habra City Elementary,Las Positas Elementary,147,19,20,0.129251700680272,4,30,66563,6028989,,
30665636028989,Orange,La Habra City Elementary,Las Positas Elementary,114,21,21,0.184210526315789,4,30,66563,6028989,,
30665636028989,Orange,La Habra City Elementary,Las Positas Elementary,95,27,25,0.284210526315789,4,30,66563,6028989,0,0
30665636028997,Orange,La Habra City Elementary,Sierra Vista Elementary,175,2,19,0.0114285714285714,4,30,66563,6028997,,
30665636028997,Orange,La Habra City Elementary,Sierra Vista Elementary,145,38,20,0.262068965517241,4,30,66563,6028997,,
30665636028997,Orange,La Habra City Elementary,Sierra Vista Elementary,106,23,21,0.216981132075472,4,30,66563,6028997,,
30665636028997,Orange,La Habra City Elementary,Sierra Vista Elementary,77,15,25,0.194805194805195,4,30,66563,6028997,0,0
30665636029029,Orange,La Habra City Elementary,Walnut Elementary,240,14,19,0.0583333333333333,4,30,66563,6029029,,
30665636029029,Orange,La Habra City Elementary,Walnut Elementary,246,25,20,0.101626016260163,4,30,66563,6029029,,
30665636029029,Orange,La Habra City Elementary,Walnut Elementary,177,50,21,0.282485875706215,4,30,66563,6029029,,
30665636029029,Orange,La Habra City Elementary,Walnut Elementary,128,31,25,0.2421875,4,30,66563,6029029,0,0
30665636029037,Orange,La Habra City Elementary,Washington Middle,129,0,19,0,4,30,66563,6029037,,
30665636029037,Orange,La Habra City Elementary,Washington Middle,139,9,20,0.0647482014388489,4,30,66563,6029037,,
30665636029037,Orange,La Habra City Elementary,Washington Middle,133,19,21,0.142857142857143,4,30,66563,6029037,,
30665636029037,Orange,La Habra City Elementary,Washington Middle,70,24,25,0.342857142857143,4,30,66563,6029037,0,0
30665890000001,Orange,Magnolia Elementary,"Nonpublic, Nonsectarian Schools",2,0,21,0,4,30,66589,0000001,,
30665890000001,Orange,Magnolia Elementary,"Nonpublic, Nonsectarian Schools",1,0,25,0,4,30,66589,0000001,0,0
30665896029110,Orange,Magnolia Elementary,Dr. Albert Schweitzer,314,21,19,0.0668789808917197,4,30,66589,6029110,,
30665896029110,Orange,Magnolia Elementary,Dr. Albert Schweitzer,272,82,20,0.301470588235294,4,30,66589,6029110,,
30665896029110,Orange,Magnolia Elementary,Dr. Albert Schweitzer,214,38,21,0.177570093457944,4,30,66589,6029110,,
30665896029110,Orange,Magnolia Elementary,Dr. Albert Schweitzer Leadership Academy,209,29,25,0.138755980861244,4,30,66589,6029110,0,0
30665896029128,Orange,Magnolia Elementary,Lord Baden-Powell,260,22,19,0.0846153846153846,4,30,66589,6029128,,
30665896029128,Orange,Magnolia Elementary,Lord Baden-Powell,212,32,20,0.150943396226415,4,30,66589,6029128,,
30665896029128,Orange,Magnolia Elementary,Lord Baden-Powell,154,17,21,0.11038961038961,4,30,66589,6029128,,
30665896029128,Orange,Magnolia Elementary,Lord Baden-Powell,81,7,25,0.0864197530864198,4,30,66589,6029128,0,0
30665896029136,Orange,Magnolia Elementary,Esther L. Walter,302,28,19,0.0927152317880795,4,30,66589,6029136,,
30665896029136,Orange,Magnolia Elementary,Esther L. Walter,280,56,20,0.2,4,30,66589,6029136,,
30665896029136,Orange,Magnolia Elementary,Esther L. Walter,236,14,21,0.0593220338983051,4,30,66589,6029136,,
30665896029136,Orange,Magnolia Elementary,Esther L. Walter,193,29,25,0.150259067357513,4,30,66589,6029136,0,0
30665896029144,Orange,Magnolia Elementary,Jonas E. Salk,375,22,19,0.0586666666666667,4,30,66589,6029144,,
30665896029144,Orange,Magnolia Elementary,Jonas E. Salk,354,49,20,0.138418079096045,4,30,66589,6029144,,
30665896029144,Orange,Magnolia Elementary,Dr. Jonas E. Salk,274,26,21,0.0948905109489051,4,30,66589,6029144,,
30665896029144,Orange,Magnolia Elementary,Dr. Jonas E. Salk,222,31,25,0.13963963963964,4,30,66589,6029144,0,0
30665896029151,Orange,Magnolia Elementary,Juliette Low School of the Arts,229,10,19,0.0436681222707424,4,30,66589,6029151,,
30665896029151,Orange,Magnolia Elementary,Juliette Low School of the Arts,186,57,20,0.306451612903226,4,30,66589,6029151,,
30665896029151,Orange,Magnolia Elementary,Juliette Low School of the Arts,160,14,21,0.0875,4,30,66589,6029151,,
30665896029151,Orange,Magnolia Elementary,Juliette Low School of the Arts,149,20,25,0.134228187919463,4,30,66589,6029151,0,0
30665896029169,Orange,Magnolia Elementary,Mattie Lou Maxwell,334,27,19,0.0808383233532934,4,30,66589,6029169,,
30665896029169,Orange,Magnolia Elementary,Mattie Lou Maxwell,291,37,20,0.127147766323024,4,30,66589,6029169,,
30665896029169,Orange,Magnolia Elementary,Mattie Lou Maxwell,217,32,21,0.147465437788018,4,30,66589,6029169,,
30665896029169,Orange,Magnolia Elementary,Mattie Lou Maxwell,222,17,25,0.0765765765765766,4,30,66589,6029169,0,0
30665896029177,Orange,Magnolia Elementary,Dr. Peter Marshall,248,21,19,0.0846774193548387,4,30,66589,6029177,,
30665896029177,Orange,Magnolia Elementary,Dr. Peter Marshall,218,59,20,0.270642201834862,4,30,66589,6029177,,
30665896029177,Orange,Magnolia Elementary,Dr. Peter Marshall,189,23,21,0.121693121693122,4,30,66589,6029177,,
30665896029177,Orange,Magnolia Elementary,Dr. Peter Marshall,164,20,25,0.121951219512195,4,30,66589,6029177,0,0
30665896029185,Orange,Magnolia Elementary,Robert M. Pyles STEM Academy,429,24,19,0.0559440559440559,4,30,66589,6029185,,
30665896029185,Orange,Magnolia Elementary,Robert M. Pyles STEM Academy,433,42,20,0.0969976905311778,4,30,66589,6029185,,
30665896029185,Orange,Magnolia Elementary,Robert M. Pyles STEM Academy,359,28,21,0.0779944289693593,4,30,66589,6029185,,
30665896029185,Orange,Magnolia Elementary,Robert M. Pyles STEM Academy,303,38,25,0.125412541254125,4,30,66589,6029185,0,0
30665896029193,Orange,Magnolia Elementary,Walt Disney,240,27,19,0.1125,4,30,66589,6029193,,
30665896029193,Orange,Magnolia Elementary,Walt Disney,213,46,20,0.215962441314554,4,30,66589,6029193,,
30665896029193,Orange,Magnolia Elementary,Walt Disney,161,44,21,0.273291925465839,4,30,66589,6029193,,
30665896029193,Orange,Magnolia Elementary,Walt Disney,160,23,25,0.14375,4,30,66589,6029193,0,0
30665970000000,Orange,Newport-Mesa Unified,District Office,2,0,25,0,4,30,66597,0000000,0,0
30665970000001,Orange,Newport-Mesa Unified,"Nonpublic, Nonsectarian Schools",3,0,19,0,4,30,66597,0000001,,
30665970000001,Orange,Newport-Mesa Unified,"Nonpublic, Nonsectarian Schools",3,0,20,0,4,30,66597,0000001,,
30665970000001,Orange,Newport-Mesa Unified,"Nonpublic, Nonsectarian Schools",2,0,21,0,4,30,66597,0000001,,
30665970000001,Orange,Newport-Mesa Unified,"Nonpublic, Nonsectarian Schools",4,1,25,0.25,4,30,66597,0000001,0,0
30665970111666,Orange,Newport-Mesa Unified,Early College High,10,3,19,0.3,4,30,66597,0111666,,
30665970111666,Orange,Newport-Mesa Unified,Early College High,11,1,20,0.0909090909090909,4,30,66597,0111666,,
30665970111666,Orange,Newport-Mesa Unified,Early College High,11,1,21,0.0909090909090909,4,30,66597,0111666,,
30665970111666,Orange,Newport-Mesa Unified,Early College High,5,1,25,0.2,4,30,66597,0111666,0,0
30665973030186,Orange,Newport-Mesa Unified,Monte Vista High,5,0,19,0,4,30,66597,3030186,,
30665973030186,Orange,Newport-Mesa Unified,Monte Vista High,3,0,20,0,4,30,66597,3030186,,
30665973030186,Orange,Newport-Mesa Unified,Monte Vista High,375,0,21,0,4,30,66597,3030186,,
30665973030186,Orange,Newport-Mesa Unified,Monte Vista Independent Study,15,2,25,0.133333333333333,4,30,66597,3030186,0,0
30665973031697,Orange,Newport-Mesa Unified,Corona del Mar High,66,15,19,0.227272727272727,4,30,66597,3031697,,
30665973031697,Orange,Newport-Mesa Unified,Corona del Mar High,73,5,20,0.0684931506849315,4,30,66597,3031697,,
30665973031697,Orange,Newport-Mesa Unified,Corona del Mar High,69,12,21,0.173913043478261,4,30,66597,3031697,,
30665973031697,Orange,Newport-Mesa Unified,Corona del Mar High,138,25,25,0.181159420289855,4,30,66597,3031697,0,0
30665973031853,Orange,Newport-Mesa Unified,Costa Mesa High,391,32,19,0.0818414322250639,4,30,66597,3031853,,
30665973031853,Orange,Newport-Mesa Unified,Costa Mesa High,399,11,20,0.0275689223057644,4,30,66597,3031853,,
30665973031853,Orange,Newport-Mesa Unified,Costa Mesa High,321,46,21,0.143302180685358,4,30,66597,3031853,,
30665973031853,Orange,Newport-Mesa Unified,Costa Mesa High,293,37,25,0.126279863481229,4,30,66597,3031853,0,0
30665973032000,Orange,Newport-Mesa Unified,Estancia High,331,17,19,0.0513595166163142,4,30,66597,3032000,,
30665973032000,Orange,Newport-Mesa Unified,Estancia High,274,79,20,0.288321167883212,4,30,66597,3032000,,
30665973032000,Orange,Newport-Mesa Unified,Estancia High,274,42,21,0.153284671532847,4,30,66597,3032000,,
30665973032000,Orange,Newport-Mesa Unified,Estancia High,258,53,25,0.205426356589147,4,30,66597,3032000,0,0
30665973034907,Orange,Newport-Mesa Unified,Back Bay High,70,2,19,0.0285714285714286,4,30,66597,3034907,,
30665973034907,Orange,Newport-Mesa Unified,Back Bay High,60,0,20,0,4,30,66597,3034907,,
30665973034907,Orange,Newport-Mesa Unified,Back Bay High,36,1,21,0.0277777777777778,4,30,66597,3034907,,
30665973034907,Orange,Newport-Mesa Unified,Back Bay High,50,5,25,0.1,4,30,66597,3034907,0,1
30665973035045,Orange,Newport-Mesa Unified,Newport Harbor High,230,13,19,0.0565217391304348,4,30,66597,3035045,,
30665973035045,Orange,Newport-Mesa Unified,Newport Harbor High,220,4,20,0.0181818181818182,4,30,66597,3035045,,
30665973035045,Orange,Newport-Mesa Unified,Newport Harbor High,189,11,21,0.0582010582010582,4,30,66597,3035045,,
30665973035045,Orange,Newport-Mesa Unified,Newport Harbor High,158,26,25,0.164556962025316,4,30,66597,3035045,0,0
30665976029219,Orange,Newport-Mesa Unified,Abraham Lincoln Elementary,42,14,19,0.333333333333333,4,30,66597,6029219,,
30665976029219,Orange,Newport-Mesa Unified,Abraham Lincoln Elementary,50,6,20,0.12,4,30,66597,6029219,,
30665976029219,Orange,Newport-Mesa Unified,Abraham Lincoln Elementary,36,5,21,0.138888888888889,4,30,66597,6029219,,
30665976029219,Orange,Newport-Mesa Unified,Abraham Lincoln Elementary,53,9,25,0.169811320754717,4,30,66597,6029219,0,0
30665976029227,Orange,Newport-Mesa Unified,Adams Elementary,177,33,19,0.186440677966102,4,30,66597,6029227,,
30665976029227,Orange,Newport-Mesa Unified,Adams Elementary,180,16,20,0.0888888888888889,4,30,66597,6029227,,
30665976029227,Orange,Newport-Mesa Unified,Adams Elementary,127,25,21,0.196850393700787,4,30,66597,6029227,,
30665976029227,Orange,Newport-Mesa Unified,Adams Elementary,97,23,25,0.237113402061856,4,30,66597,6029227,0,0
30665976029268,Orange,Newport-Mesa Unified,California Elementary,45,12,19,0.266666666666667,4,30,66597,6029268,,
30665976029268,Orange,Newport-Mesa Unified,California Elementary,41,5,20,0.121951219512195,4,30,66597,6029268,,
30665976029268,Orange,Newport-Mesa Unified,California Elementary,25,5,21,0.2,4,30,66597,6029268,,
30665976029268,Orange,Newport-Mesa Unified,California Elementary,19,5,25,0.263157894736842,4,30,66597,6029268,0,0
30665976029284,Orange,Newport-Mesa Unified,Charles W. Tewinkle Middle,219,33,19,0.150684931506849,4,30,66597,6029284,,
30665976029284,Orange,Newport-Mesa Unified,Charles W. Tewinkle Middle,241,9,20,0.037344398340249,4,30,66597,6029284,,
30665976029284,Orange,Newport-Mesa Unified,Charles W. Tewinkle Middle,189,27,21,0.142857142857143,4,30,66597,6029284,,
30665976029284,Orange,Newport-Mesa Unified,Charles W. Tewinkle Middle,119,30,25,0.252100840336134,4,30,66597,6029284,0,0
30665976029300,Orange,Newport-Mesa Unified,College Park Elementary,245,30,19,0.122448979591837,4,30,66597,6029300,,
30665976029300,Orange,Newport-Mesa Unified,College Park Elementary,212,19,20,0.089622641509434,4,30,66597,6029300,,
30665976029300,Orange,Newport-Mesa Unified,College Park Elementary,149,27,21,0.181208053691275,4,30,66597,6029300,,
30665976029300,Orange,Newport-Mesa Unified,College Park Elementary,135,22,25,0.162962962962963,4,30,66597,6029300,0,0
30665976029326,Orange,Newport-Mesa Unified,Everett A. Rea Elementary,290,28,19,0.096551724137931,4,30,66597,6029326,,
30665976029326,Orange,Newport-Mesa Unified,Everett A. Rea Elementary,246,36,20,0.146341463414634,4,30,66597,6029326,,
30665976029326,Orange,Newport-Mesa Unified,Everett A. Rea Elementary,184,36,21,0.195652173913043,4,30,66597,6029326,,
30665976029326,Orange,Newport-Mesa Unified,Everett A. Rea Elementary,170,21,25,0.123529411764706,4,30,66597,6029326,0,0
30665976029334,Orange,Newport-Mesa Unified,Harbor View Elementary,5,0,19,0,4,30,66597,6029334,,
30665976029334,Orange,Newport-Mesa Unified,Harbor View Elementary,8,2,20,0.25,4,30,66597,6029334,,
30665976029334,Orange,Newport-Mesa Unified,Harbor View Elementary,5,0,21,0,4,30,66597,6029334,,
30665976029334,Orange,Newport-Mesa Unified,Harbor View Elementary,5,1,25,0.2,4,30,66597,6029334,0,0
30665976029359,Orange,Newport-Mesa Unified,Heinz Kaiser Elementary,53,12,19,0.226415094339623,4,30,66597,6029359,,
30665976029359,Orange,Newport-Mesa Unified,Heinz Kaiser Elementary,58,9,20,0.155172413793103,4,30,66597,6029359,,
30665976029359,Orange,Newport-Mesa Unified,Heinz Kaiser Elementary,43,4,21,0.0930232558139535,4,30,66597,6029359,,
30665976029359,Orange,Newport-Mesa Unified,Heinz Kaiser Elementary,21,5,25,0.238095238095238,4,30,66597,6029359,0,0
30665976029367,Orange,Newport-Mesa Unified,Horace Ensign Intermediate,166,14,19,0.0843373493975904,4,30,66597,6029367,,
30665976029367,Orange,Newport-Mesa Unified,Horace Ensign Intermediate,181,25,20,0.138121546961326,4,30,66597,6029367,,
30665976029367,Orange,Newport-Mesa Unified,Horace Ensign Intermediate,125,47,21,0.376,4,30,66597,6029367,,
30665976029367,Orange,Newport-Mesa Unified,Horace Ensign Intermediate,83,18,25,0.216867469879518,4,30,66597,6029367,0,0
30665976029375,Orange,Newport-Mesa Unified,Killybrooke Elementary,155,10,19,0.0645161290322581,4,30,66597,6029375,,
30665976029375,Orange,Newport-Mesa Unified,Killybrooke Elementary,123,21,20,0.170731707317073,4,30,66597,6029375,,
30665976029375,Orange,Newport-Mesa Unified,Killybrooke Elementary,90,14,21,0.155555555555556,4,30,66597,6029375,,
30665976029375,Orange,Newport-Mesa Unified,Killybrooke Elementary,121,16,25,0.132231404958678,4,30,66597,6029375,0,0
30665976029391,Orange,Newport-Mesa Unified,Mariners Elementary,17,10,19,0.588235294117647,4,30,66597,6029391,,
30665976029391,Orange,Newport-Mesa Unified,Mariners Elementary,19,2,20,0.105263157894737,4,30,66597,6029391,,
30665976029391,Orange,Newport-Mesa Unified,Mariners Elementary,11,4,21,0.363636363636364,4,30,66597,6029391,,
30665976029391,Orange,Newport-Mesa Unified,Mariners Elementary,30,4,25,0.133333333333333,4,30,66597,6029391,0,0
30665976029409,Orange,Newport-Mesa Unified,Maude B. Davis Elementary,31,10,19,0.32258064516129,4,30,66597,6029409,,
30665976029409,Orange,Newport-Mesa Unified,Maude B. Davis Elementary,30,4,20,0.133333333333333,4,30,66597,6029409,,
30665976029409,Orange,Newport-Mesa Unified,Maude B. Davis Elementary,22,10,21,0.454545454545455,4,30,66597,6029409,,
30665976029409,Orange,Newport-Mesa Unified,Maude B. Davis Elementary,19,3,25,0.157894736842105,4,30,66597,6029409,0,0
30665976029433,Orange,Newport-Mesa Unified,Newport Elementary,10,2,19,0.2,4,30,66597,6029433,,
30665976029433,Orange,Newport-Mesa Unified,Newport Elementary,8,2,20,0.25,4,30,66597,6029433,,
30665976029433,Orange,Newport-Mesa Unified,Newport Elementary,4,2,21,0.5,4,30,66597,6029433,,
30665976029433,Orange,Newport-Mesa Unified,Newport Elementary,4,2,25,0.5,4,30,66597,6029433,0,0
30665976029441,Orange,Newport-Mesa Unified,Newport Heights Elementary,48,4,19,0.0833333333333333,4,30,66597,6029441,,
30665976029441,Orange,Newport-Mesa Unified,Newport Heights Elementary,48,11,20,0.229166666666667,4,30,66597,6029441,,
30665976029441,Orange,Newport-Mesa Unified,Newport Heights Elementary,32,9,21,0.28125,4,30,66597,6029441,,
30665976029441,Orange,Newport-Mesa Unified,Newport Heights Elementary,27,4,25,0.148148148148148,4,30,66597,6029441,0,0
30665976029458,Orange,Newport-Mesa Unified,Paularino Elementary,165,14,19,0.0848484848484849,4,30,66597,6029458,,
30665976029458,Orange,Newport-Mesa Unified,Paularino Elementary,157,19,20,0.121019108280255,4,30,66597,6029458,,
30665976029458,Orange,Newport-Mesa Unified,Paularino Elementary,96,32,21,0.333333333333333,4,30,66597,6029458,,
30665976029458,Orange,Newport-Mesa Unified,Paularino Elementary,100,19,25,0.19,4,30,66597,6029458,0,0
30665976029466,Orange,Newport-Mesa Unified,Pomona Elementary,293,61,19,0.208191126279863,4,30,66597,6029466,,
30665976029466,Orange,Newport-Mesa Unified,Pomona Elementary,298,17,20,0.0570469798657718,4,30,66597,6029466,,
30665976029466,Orange,Newport-Mesa Unified,Pomona Elementary,203,40,21,0.197044334975369,4,30,66597,6029466,,
30665976029466,Orange,Newport-Mesa Unified,Pomona Elementary,143,18,25,0.125874125874126,4,30,66597,6029466,0,0
30665976029482,Orange,Newport-Mesa Unified,Sonora Elementary,171,42,19,0.245614035087719,4,30,66597,6029482,,
30665976029482,Orange,Newport-Mesa Unified,Sonora Elementary,169,12,20,0.0710059171597633,4,30,66597,6029482,,
30665976029482,Orange,Newport-Mesa Unified,Sonora Elementary,132,18,21,0.136363636363636,4,30,66597,6029482,,
30665976029482,Orange,Newport-Mesa Unified,Sonora Elementary,105,25,25,0.238095238095238,4,30,66597,6029482,0,0
30665976029490,Orange,Newport-Mesa Unified,Victoria Elementary,123,15,19,0.121951219512195,4,30,66597,6029490,,
30665976029490,Orange,Newport-Mesa Unified,Victoria Elementary,104,24,20,0.230769230769231,4,30,66597,6029490,,
30665976029490,Orange,Newport-Mesa Unified,Victoria Elementary,87,6,21,0.0689655172413793,4,30,66597,6029490,,
30665976029490,Orange,Newport-Mesa Unified,Victoria Elementary,64,11,25,0.171875,4,30,66597,6029490,0,0
30665976029516,Orange,Newport-Mesa Unified,Whittier Elementary,430,59,19,0.137209302325581,4,30,66597,6029516,,
30665976029516,Orange,Newport-Mesa Unified,Whittier Elementary,343,51,20,0.14868804664723,4,30,66597,6029516,,
30665976029516,Orange,Newport-Mesa Unified,Whittier Elementary,262,33,21,0.125954198473282,4,30,66597,6029516,,
30665976029516,Orange,Newport-Mesa Unified,Whittier Elementary,202,17,25,0.0841584158415842,4,30,66597,6029516,0,0
30665976029524,Orange,Newport-Mesa Unified,Wilson Elementary,290,40,19,0.137931034482759,4,30,66597,6029524,,
30665976029524,Orange,Newport-Mesa Unified,Wilson Elementary,280,23,20,0.0821428571428571,4,30,66597,6029524,,
30665976029524,Orange,Newport-Mesa Unified,Wilson Elementary,198,31,21,0.156565656565657,4,30,66597,6029524,,
30665976029524,Orange,Newport-Mesa Unified,Wilson Elementary,181,29,25,0.160220994475138,4,30,66597,6029524,0,0
30665976068399,Orange,Newport-Mesa Unified,Eastbluff Elementary,21,6,19,0.285714285714286,4,30,66597,6068399,,
30665976068399,Orange,Newport-Mesa Unified,Eastbluff Elementary,30,4,20,0.133333333333333,4,30,66597,6068399,,
30665976068399,Orange,Newport-Mesa Unified,Eastbluff Elementary,19,2,21,0.105263157894737,4,30,66597,6068399,,
30665976068399,Orange,Newport-Mesa Unified,Eastbluff Elementary,100,7,25,0.07,4,30,66597,6068399,0,0
30665976089460,Orange,Newport-Mesa Unified,Roy O. Andersen Elementary,10,1,19,0.1,4,30,66597,6089460,,
30665976089460,Orange,Newport-Mesa Unified,Roy O. Andersen Elementary,9,0,20,0,4,30,66597,6089460,,
30665976089460,Orange,Newport-Mesa Unified,Roy O. Andersen Elementary,4,0,21,0,4,30,66597,6089460,,
30665976089460,Orange,Newport-Mesa Unified,Roy O. Andersen Elementary,6,0,25,0,4,30,66597,6089460,0,0
30665976107833,Orange,Newport-Mesa Unified,Woodland Elementary,58,8,19,0.137931034482759,4,30,66597,6107833,,
30665976107833,Orange,Newport-Mesa Unified,Woodland Elementary,51,5,20,0.0980392156862745,4,30,66597,6107833,,
30665976107833,Orange,Newport-Mesa Unified,Woodland Elementary,30,3,21,0.1,4,30,66597,6107833,,
30665976107833,Orange,Newport-Mesa Unified,Woodland Elementary,23,5,25,0.217391304347826,4,30,66597,6107833,0,0
30665976118236,Orange,Newport-Mesa Unified,Newport Coast Elementary,58,6,19,0.103448275862069,4,30,66597,6118236,,
30665976118236,Orange,Newport-Mesa Unified,Newport Coast Elementary,51,14,20,0.274509803921569,4,30,66597,6118236,,
30665976118236,Orange,Newport-Mesa Unified,Newport Coast Elementary,23,13,21,0.565217391304348,4,30,66597,6118236,,
30665976118236,Orange,Newport-Mesa Unified,Newport Coast Elementary,65,13,25,0.2,4,30,66597,6118236,0,0
30666130000001,Orange,Ocean View,"Nonpublic, Nonsectarian Schools",1,0,19,0,4,30,66613,0000001,,
30666130000001,Orange,Ocean View,"Nonpublic, Nonsectarian Schools",2,0,20,0,4,30,66613,0000001,,
